period_days,t0,duration_days,duration_hours,scale_mean,scale_std,scale_skewness,scale_kurtosis,scale_outlier_resistance,local_noise,depth_stability,acf_lag_1h,acf_lag_3h,acf_lag_6h,acf_lag_12h,acf_lag_24h,cadence_hours,depth_mean_per_transit,depth_std_per_transit,npts_transit_median,cdpp_3h,cdpp_6h,cdpp_12h,SES_mean,SES_std,MES,max_ses,max_mes,snr_global,snr_per_transit_mean,snr_per_transit_std,resid_rms_global,vshape_metric,secondary_depth,secondary_depth_snr,secondary_depth_snr_log,secondary_depth_snr_capped,odd_even_depth_ratio,ingress_egress_asymmetry,skewness_flux,kurtosis_flux,outlier_resistance,planet_radius_rearth,planet_radius_rjup,mes_threshold_used,is_provisional_detection,detection_status,candidate_label,matched_target,matched_period_ratio
1.5908635748993494,131.6750807127356,0.07674790848260557,1.8419498035825337,0.013260464590970843,1.0,0.1390655188278728,0.6832891897786233,0.018056082191286137,0.000191288502778997,2.2223598607872748,0.11686283841875779,0.1084340785043301,0.09456354761324158,0.07551155992729416,0.05148777901844795,0.4904072268982418,1.4716906068144996e-05,0.00013000503563488067,4.0,75.78762251329552,61.40608170555499,59.03128379726081,,,,,,0.19418614254013827,,,0.00019966289902540862,0.6526749193427668,0.0003130950343779304,146.7169372636388,1.635342656942523,4.131215942590147,0.9942942399199447,-1.631884077117889e-05,0.1390655188278728,0.6832891897786233,0.018056082191286137,0.7090002944811509,0.06323814725569275,7.1,1.0,rejected,FALSE-POSITIVE,,
5.668128566426676,131.89603819209594,0.2118014021610725,5.08323365186574,0.012579462074990461,1.0,0.1402265370075821,0.6870506583161369,0.018748295609490047,0.00019078345852260872,0.3613762389213022,0.12125069380194253,0.11008249740983718,0.09792180892647624,0.07489074422486328,0.053268595261645194,0.4904071376658976,7.165423363780664e-05,0.00010868232161604598,10.0,75.36418170968271,60.709847645609194,50.74757217116048,1.0920541304795173,1.0601187178179685,15.814626973383003,7.846166033671867,15.877122463577459,1.0991928138198328,1.0920541304795173,1.0601187178179685,0.00020016174461265446,1.0372373826388646,0.0003144009875436504,133.92039338915166,1.7618130459658372,4.822985169483391,1.060082498158661,6.427851189771223e-05,0.1402265370075821,0.6870506583161369,0.018748295609490047,1.5644406222547362,0.13953777905738624,7.1,0.0,accepted,CONFIRMED,Kepler-33b,direct
9.497684774585057,132.5334190205863,0.13409913708256985,3.2183792899816765,0.013698000682063189,1.0,0.13926250737408782,0.6830065196445205,0.018056082191286137,0.0001910955372549072,0.5052142182077365,0.11686883232740097,0.1084400109006127,0.0945695566394126,0.07551730890946602,0.051494599186216315,0.4904072268982418,2.8250112074333062e-05,0.00013161787955808204,6.0,74.85700539754573,60.42121150229009,52.68575948008933,0.3162933286142317,1.1011102608227719,3.4359817905545667,7.5927389338549585,4.450225776440281,0.3827607980614149,0.3162933286142317,1.1011102608227719,0.00019966365153016715,1.0270651525187635,0.0003101811669153909,79.50235704298349,1.6491671414960645,4.202644955169045,1.051101108158423,0.0008082215899774168,0.13926250737408782,0.6830065196445205,0.018056082191286137,0.9823092737385395,0.08761550451649612,7.1,1.0,rejected,FALSE-POSITIVE,,
13.175496001484456,143.69076789352908,0.28770548142492774,6.904931554198265,0.007985465225456755,1.0,0.11373394500561701,0.6858157447131008,0.023077176672271122,0.00019164753230258952,0.2541326495258876,0.14147290014899866,0.12040489986894404,0.09320270256928294,0.06744493065704647,0.05225011377664852,0.4904070566408336,0.00026826967298259556,0.00010636196458185335,14.0,76.32604418396771,61.745888062423006,52.50192821515029,3.662492817978547,1.754057495357125,36.97984366942889,13.075181581660129,37.282175877286605,4.44510576684316,3.662492817978547,1.754057495357125,0.00020312312451262987,0.9985953132852853,0.00031789201722032256,103.60109981008765,1.83534967864516,5.26732531213521,0.9649685780288355,4.233251142735442e-05,0.11373394500561701,0.6858157447131008,0.023077176672271122,3.027080333340006,0.26999558866848394,7.1,0.0,accepted,CONFIRMED,Kepler-33c,direct
21.775637876106778,146.07484448271725,0.36099404634054133,8.663857112172991,-0.042234141584601835,1.0,-0.4931534556892623,1.9517933834741612,0.04170012973373695,0.00019857102118758959,0.16711865019193783,0.3115164793497857,0.23349787109316658,0.1186766474828242,0.050992962296691105,0.032098715462957256,0.49040699368924834,0.0007658458102780364,0.00011216600543445609,17.0,81.42092748367834,66.92031597896951,58.35248797685277,10.050858997592337,4.180025730913864,83.83099754740282,20.231833060669352,83.83099754740282,12.133863101538417,10.050858997592337,4.180025730913864,0.00022965790623483826,1.0081015040516252,0.0003417287446612072,98.78553390480207,1.8585239357834153,5.414261917910477,1.0182700524644608,-0.0026320705865529245,-0.4931534556892623,1.9517933834741612,0.04170012973373695,5.114566467852617,0.45618557560654277,7.1,0.0,accepted,CONFIRMED,Kepler-33d,direct
31.784974115607014,135.87730783781694,0.4168459720211103,10.004303328506648,-0.002088936669417769,1.0,0.015197827337026203,0.8114009432645788,0.025843967048942013,0.00019426834881653449,0.24679381510383164,0.17802635402393616,0.14700929210459585,0.1041242432467027,0.06858862999557085,0.05440554228000997,0.49040701464400627,0.0004223315151687687,0.00011244748611800166,20.0,78.61249611220477,63.96459447009445,55.02427203459359,6.143237115147394,2.366973082839296,40.87486611666442,12.791257728343522,40.87486611666442,7.28183304806852,6.143237115147394,2.366973082839296,0.0002077554123753532,0.9139062946905825,0.00027946076063245506,69.85390484283533,1.7610352515274648,4.818457844896022,0.9159500241912443,0.0015520188137312894,0.015197827337026203,0.8114009432645788,0.025843967048942013,3.7980869409955145,0.33876428985176305,7.1,0.0,accepted,CONFIRMED,Kepler-33e,direct
41.03052856176362,131.51675159449445,0.4940396761728658,11.85695222814878,-0.013980007289331646,1.0,-0.09399687110283104,0.9607628241882131,0.014256748194145229,0.00019628985348537918,0.12105580114964105,0.216218456852418,0.1725411511388074,0.11137668208326575,0.06147487566999079,0.049371483317688786,0.49040702311322093,0.0005199151200624228,8.180894546680326e-05,24.0,79.74493694820774,65.17355473140834,57.38839541808797,6.44527552682843,2.711631528633552,39.14667130961873,14.584171771658832,39.161077488539355,9.030379800731248,6.44527552682843,2.711631528633552,0.00021324825986572738,0.8919414713004458,0.00031890146625801474,79.00857660539836,1.8777817511075834,5.538983669053892,1.036568555845192,0.0013173749159399936,-0.09399687110283104,0.9607628241882131,0.014256748194145229,4.214095568308418,0.3758695139799194,7.1,0.0,accepted,CONFIRMED,Kepler-33f,direct
72.57428819648707,186.28487471809348,0.2725211232272624,6.540506957454298,0.013783001507764072,1.0,0.13937485254165627,0.6829819584527503,0.018056082191286137,0.0001906523170787938,0.22829873003769366,0.11686979922371764,0.10844097770453649,0.09457054480666417,0.07551834878737035,0.05149599425828,0.4904072268982418,1.748048082699115e-05,9.280934085972146e-05,13.0,74.61317787990826,60.39680932060892,51.43378996692939,1.1335580375886258,1.1871384508942366,3.792535090426545,7.580936961545067,4.0123895178917595,0.2933489280910239,1.1335580375886258,1.1871384508942366,0.0001996638025166278,,0.00028814634848062237,35.829371523755,1.7639654163756924,4.835531888208512,0.9852608481134287,0.0008901967379001588,0.13937485254165627,0.6829819584527503,0.018056082191286137,0.7727069950424086,0.06892036451656901,7.1,1.0,rejected,FALSE-POSITIVE,,
153.51152478593175,249.82898382046,0.9234262466669103,22.16222992000585,0.01325304490381708,1.0,0.13980548348809715,0.682976340047972,0.018056082191286137,0.00019093892025410798,0.28834688151363425,0.1168745311905666,0.10844575912401652,0.09457543513606882,0.07552363337663785,0.05150253854409481,0.4904072268982418,6.0408891242064167e-05,6.347701929539916e-05,40.0,74.78836147190566,60.207457792344414,51.03181256073458,2.7107323593842536,1.636575985635511,5.588815578169853,5.308040986872287,5.588815578169853,1.1837496692904965,2.7107323593842536,1.636575985635511,0.00019966437521630275,,0.00032834122252778375,58.08630765483122,2.0060707685042063,6.434049782907759,1.0040541299639312,0.006469253147299809,0.13980548348809715,0.682976340047972,0.018056082191286137,1.4364436338518412,0.12812129240157896,7.1,1.0,rejected,FALSE-POSITIVE,,
431.7567123683635,290.39033516194763,1.2382782975219015,29.718679140525637,0.013714859477723126,1.0,0.13944108258383292,0.682979412048843,0.018056082191286137,0.00019071163673517921,0.3850593211345908,0.11686999675319848,0.10844117676490213,0.09457075216525904,0.07551860068270538,0.05149642969205393,0.4904072268982418,0.00018494219287262803,0.00012860072525416877,33.0,74.82369646009391,60.29268891159102,51.45251763454423,,,,5.748936404938251,1.5056505058201106,3.5944245563692574,,,0.00019966383328856084,,0.0003825561250004883,41.402137741244985,2.132405053108862,7.435129369522775,,-0.018850995492424156,0.13944108258383292,0.682979412048843,0.018056082191286137,2.5133684432873755,0.22417587829174565,7.1,1.0,rejected,FALSE-POSITIVE,,
